iso,pays,annee,perte_biomasse_Mg,perte_surface_ha
VIR,Iles Vierges americaines,2017,213671.4554266863,1126.425148764938
VNM,Viet Nam,2017,52615504.60840406,286940.29223711754
VUT,Vanuatu,2017,94727.22419135662,436.09194112165994
XAD,Akrotiri et Dhekelia,2017,128.27016531770755,1.3348204528775283
XKO,Kosovo,2017,114542.08921555347,626.3621099615725
XNC,Chypre du Nord,2017,2606.4189691260826,27.657828272900634
ZAF,Afrique du Sud,2017,14772285.36138466,94055.92503460574
ZMB,Zambie,2017,22793875.227657955,162681.47358274733
ZWE,Zimbabwe,2017,4298231.819860155,25978.30455489725
AFG,Afghanistan,2018,3175.2073965020145,25.70584525389296
AGO,Angola,2018,30383366.061684832,242552.49738954264
ALA,Iles Aland,2018,53596.68746971906,619.706688772286
ALB,Albanie,2018,284478.63410785695,2048.7692281226796
AND,Andorre,2018,2875.779565343264,14.888213633741856
ARG,Argentine,2018,12268300.560961379,172958.094577003
ARM,Armenie,2018,854.6658432498533,5.902521853209615
ATG,Antigua-et-Barbuda,2018,16628.106720861084,162.81460598838885
AUS,Australie,2018,26389533.273424752,251089.6640017698
AUT,Autriche,2018,5396508.9899978805,26310.09294369292
AZE,Azerbaidjan,2018,9148.400667717991,75.32863975561989
BDI,Burundi,2018,301298.7432655175,2874.5751947878052
BEL,Belgique,2018,953690.1021922342,4630.608123145539
BEN,Benin,2018,210302.8148303216,1825.9708077702696
BES,Pays-Bas caribeens,2018,34.454247394324774,0.44077927154409147
BGD,Bangladesh,2018,3826165.418115503,19342.872848940795
BGR,Bulgarie,2018,1397321.2817951622,9753.980071152
BHS,Bahamas,2018,69242.24908185491,913.7490763704184
BIH,Bosnie-Herzegovine,2018,490704.6409366506,2673.6708050934494
BLR,Bielorussie,2018,10293332.254725693,87446.57021166311
BLZ,Belize,2018,1851877.4758059378,11163.66631754386
BOL,Bolivie,2018,49117153.44443656,301855.81806081603
BRA,Bresil,2018,558269938.3561583,2948462.0802694205
BRB,Barbade,2018,3317.4131282285466,22.634244147337505
BRN,Brunei Darussalam,2018,219659.58465957892,806.6344308343614
BTN,Bhoutan,2018,302174.75128197373,1240.0644895917803
BWA,Botswana,2018,154.92577816598202,2.6249438728059644
CAF,Republique centrafricaine,2018,6662584.020336324,40912.99304046731
CAN,Canada,2018,191294790.1225865,2142937.3807325484
CHE,Suisse,2018,633674.1318874399,3134.3867746039523
CHL,Chili,2018,9514275.614130126,76897.64000247292
CHN,Chine,2018,92081104.9507613,569452.9735806239
CIV,Cote d Ivoire,2018,43066820.78643634,324739.8777741534
CMR,Cameroun,2018,25904711.24737093,120813.96433339974
COD,Republique democratique du Congo,2018,303587382.1273947,1373807.4122849796
COG,Republique du Congo,2018,12624911.522583969,62697.90587473731
COL,Colombie,2018,78144228.7641306,352434.01027582935
COM,Comores,2018,44822.08153891723,218.15903529946848
CPV,Cap-Vert,2018,,10.856790303480278
CRI,Costa Rica,2018,2337023.910574186,12337.858868098934
CUB,Cuba,2018,1514818.8939568023,14955.103066696283
CYM,Iles Cayman,2018,3287.4243575400055,42.38853785294402
CYP,Chypre,2018,3306.4093546391387,32.4503714341021
CZE,Republique tcheque,2018,7896854.613721557,39206.38917974897
DEU,Allemagne,2018,10396557.36281508,52237.22545555111
DMA,Dominique,2018,189244.94149760553,778.5652047958865
DNK,Danemark,2018,320016.10631121765,3161.6252534208907
DOM,Republique dominicaine,2018,1976822.8809933115,13970.428632400866
DZA,Algerie,2018,645260.812637255,5763.909736467344
ECU,equateur,2018,10163956.82120737,38709.38273219702
EGY,egypte,2018,4839.7810056792405,62.738151497482434
ESP,Espagne,2018,17263657.93779428,119649.00225151013
EST,Estonie,2018,3758639.9153456013,40038.1589300418
ETH,ethiopie,2018,3107141.560461344,18894.243222750338
FIN,Finlande,2018,19665989.328060534,269954.7991734699
FJI,Fidji,2018,293025.2378113566,1366.9353631284248
FRA,France,2018,12007521.389388368,69201.43579091554
GAB,Gabon,2018,6098671.972953759,26788.056321415846
GBR,Royaume-Uni,2018,4138093.216727035,26251.466901839452
GEO,Georgie,2018,50670.08731705011,300.04915995904133
GGY,Guernesey,2018,12.89283119222149,0.10072524368923039
GHA,Ghana,2018,20704938.017793797,151445.59492736196
GIN,Guinee,2018,22166034.08981943,182895.35655219053
GLP,Guadeloupe,2018,17317.784847008883,100.89858279940725
GMB,Gambie,2018,512.7386975826663,6.145941941323457
GNB,Guinee-Bissau,2018,1664590.0723737723,14394.170759150824
GNQ,Guinee equatoriale,2018,1899252.576694257,7823.437087446228
GRC,Grece,2018,680502.2796413798,7122.19261768165
GRD,Grenade,2018,22642.435890615117,109.80815758145158
GTM,Guatemala,2018,11985386.875139792,71160.90213539003
GUF,Guyane française,2018,1139425.1980350635,3738.711203704336
GUY,Guyane,2018,3088399.6081193946,11760.82237851004
HKG,Hong Kong,2018,26351.588360700436,156.17948805265877
HND,Honduras,2018,14291115.586206045,76254.10503904264
HRV,Croatie,2018,1433203.5229877527,8285.340237986613
HTI,Haiti,2018,609453.2794956025,4131.551804990743
HUN,Hongrie,2018,1849829.4015751327,13798.7810366163
IDN,Indonesie,2018,261652319.99908727,1218732.5160552333
IMN,Ile de Man,2018,1605.7588452617188,11.836518618306329
IND,Inde,2018,26771593.67496173,132232.99302252455
IRL,Irlande,2018,1456187.9324642327,8380.34307077498
IRN,Iran,2018,7650.035287304147,67.98958789356445
ISR,Israel,2018,3746.0718830224046,39.655153583502226
ITA,Italie,2018,4973729.938395167,38843.51052161486
JAM,Jamaique,2018,418023.9977740017,2232.6361154018855
JEY,Jersey,2018,6.073847215103822,0.050615393459198514
JPN,Japon,2018,8935341.722509436,50506.94950705281
KAZ,Kazakhstan,2018,136970.63348221753,1138.8878148567344
KEN,Kenya,2018,2311688.9340601154,15908.415238446954
KGZ,Kirghizistan,2018,1645.296502515435,17.371035471200344
KHM,Cambodge,2018,25848981.479354545,113205.22828334839
KNA,Saint-Kitts-et-Nevis,2018,887.1840051424028,4.854615694531162
KOR,Coree du Sud,2018,2387982.269338863,21850.013081136975
LAO,Laos,2018,58829150.74133043,294666.25123517145
LBN,Liban,2018,25383.25312356561,255.74116844665463
LBR,Liberia,2018,33099751.173687503,204932.54481373192
LBY,Libye,2018,257.03726299195046,2.92231886578651
LCA,Sainte-Lucie,2018,7363.524379067127,33.78015339792876
LIE,Liechtenstein,2018,1234.249718351067,6.535024898206704
LKA,Sri Lanka,2018,1905456.311185943,13160.938077798563
LSO,Lesotho,2018,754.981881326865,7.722137710051872
LTU,Lituanie,2018,2264837.1308391867,19749.62218616472
LUX,Luxembourg,2018,97870.35908370937,457.78229968387467
LVA,Lettonie,2018,4937936.294520009,46923.47807397691
MAC,Macao,2018,,0.856829927504535
MAR,Maroc,2018,239503.65757458258,2078.0811184251093
MDA,Moldavie,2018,91449.87315926683,861.5862956468122
MDG,Madagascar,2018,65998730.095135584,366619.93619631656
MEX,Mexique,2018,36832117.40898849,267150.72107448353
MKD,Macedoine,2018,220921.82586014175,1542.9313128041404
MLI,Mali,2018,35839.84053381975,298.7991857719127
MMR,Myanmar,2018,58832636.52787022,278708.797043013
MNE,Montenegro,2018,258638.35516291804,1652.2427907393649
MNG,Mongolie,2018,927476.7142835262,9224.636599565125
MOZ,Mozambique,2018,23194675.88839846,172397.98182822706
MSR,Montserrat,2018,1731.3541575680968,9.442805370162235
MTQ,Martinique,2018,8484.849562958161,51.24024817144958
MWI,Malawi,2018,2157300.3171759844,15487.128009125056
MYS,Malaisie,2018,104589985.31810838,437984.51802192756
MYT,Mayotte,2018,15789.93874538597,72.58350490231079
NAM,Namibie,2018,645.6041395546074,7.933151081039045
NCL,Nouvelle-Caledonie,2018,462947.8591171232,3069.441071841458
NGA,Nigeria,2018,14695039.283678368,119822.45678834221
NIC,Nicaragua,2018,15687221.481975447,71374.94319402587
NLD,Pays-Bas,2018,189161.6918936988,1271.2285411977934
NOR,Norvege,2018,5189607.45171482,59219.625141726116
NPL,Nepal,2018,390780.0454644371,1672.1166105125399
NZL,Nouvelle-Zelande,2018,13838971.836378563,79228.40056837357
PAK,Pakistan,2018,11895.718961091618,75.56168923293744
PAN,Panama,2018,5845750.815738778,27960.872489814737
PER,Perou,2018,54361359.3824705,211726.02889161982
PHL,Philippines,2018,14936247.885434799,70533.57132282428
PLW,Palau,2018,1149.5456016116204,3.8912661920353893
PNG,Papouasie-Nouvelle-Guinee,2018,36741614.054137595,117935.18031934478
POL,Pologne,2018,12235834.678815976,96845.8462440588
PRI,Puerto Rico,2018,221769.83258674882,1227.8799278683407
PRK,Coree du Nord,2018,854445.9027609027,7691.718377831435
PRT,Portugal,2018,11750239.643063065,97436.89779536039
PRY,Paraguay,2018,16282211.9747619,258779.66180918764
PSE,Palestine,2018,202.53863204121785,2.027687645222324
ROU,Roumanie,2018,3296835.713190361,18974.177551254565
RUS,Russie,2018,469420449.14104253,5560430.925396354
RWA,Rwanda,2018,576930.9118571724,4290.998467040829
SDN,Soudan,2018,1694.5150841633247,16.115762821761145
SEN,Senegal,2018,29292.49863343693,300.94409676488084
SGP,Singapour,2018,39922.38477682177,289.02683051021916
SLB,Iles Salomon,2018,5601699.547396521,17825.00856334317
SLE,Sierra Leone,2018,22162624.277174763,188217.43912998852
SLV,Salvador,2018,458685.910053584,2703.6464456862614
SMR,Saint-Marin,2018,19.748333924295753,0.22314501609373733
SOM,Somalie,2018,2927.1643229339556,43.96594224074365
SPM,Saint-Pierre-et-Miquelon,2018,,0.21227850368491397
SRB,Serbie,2018,691953.1897886674,3966.43814076742
SSD,Sud-Soudan,2018,323036.98217138223,2640.9380529090217
SUR,Suriname,2018,6292018.295759662,19000.90114784587
SVK,Slovaquie,2018,3499443.1347756404,17698.55091602833
SVN,Slovenie,2018,1775680.4375213664,8236.427724766492
SWE,Suede,2018,23824631.56188254,290151.4135010509
SWZ,Eswatini,2018,309216.6135789064,1919.9187873611481
SYR,Syrie,2018,101933.22340957451,903.4288938587869
TCA,Iles Turques-et-Caiques,2018,2227.062543033148,36.12955168667997
TCD,Tchad,2018,779001.3196829811,6931.783337327869
TGO,Togo,2018,707728.9001421959,6783.649723290531
THA,Thailande,2018,28736153.108724173,133532.58104158303
TJK,Tadjikistan,2018,17.46528286211489,0.18005446465493768
TLS,Timor-Leste,2018,230858.54529925986,1243.598910846512
TTO,Trinite-et-Tobago,2018,199351.0763926158,947.2395620292991
TUN,Tunisie,2018,108780.81621730498,902.6703475811971
TUR,Turquie,2018,4025902.290868775,35668.33083990075
TWN,Taiwan,2018,356259.66924486635,1901.4503754373877
TZA,Tanzanie,2018,21547701.751596607,171708.2163960074
UGA,Ouganda,2018,9237261.606293285,86229.84192433018
UKR,Ukraine,2018,9691385.651639676,74423.43169639476
URY,Uruguay,2018,1588031.2507057358,19527.97031004527
USA,Etats-Unis,2018,362207699.86051,2092359.4724430954
UZB,Ouzbekistan,2018,43.21071714261039,0.4661042540668138
VCT,Saint-Vincent-et-les Grenadines,2018,4261.73911081935,17.012077244019096
VEN,Venezuela,2018,19849278.273403913,112107.31767694539
VGB,British Virgin Islands,2018,1061.6531197249064,6.212367641092395
VIR,Iles Vierges americaines,2018,6481.9779254077075,45.392000204782825
VNM,Viet Nam,2018,41038782.801591635,225154.891316625
VUT,Vanuatu,2018,46107.48756879101,1031.3503353956514
XAD,Akrotiri et Dhekelia,2018,72.53048694359397,0.8263686982616718
XKO,Kosovo,2018,113811.49092253219,593.8940511943388
XNC,Chypre du Nord,2018,1732.741268628857,17.554005996040345
ZAF,Afrique du Sud,2018,9980317.501723655,63666.75379641052
ZMB,Zambie,2018,20369491.32113715,143944.2280705284
ZWE,Zimbabwe,2018,984883.8620824661,6557.1765125724305
AFG,Afghanistan,2019,2313.320246010071,17.115066758165696
AGO,Angola,2019,21821513.097406935,175098.37018363542
ALA,Iles Aland,2019,207371.06587097546,2361.289576149143
ALB,Albanie,2019,153193.12109887908,1074.1446107874394
AND,Andorre,2019,1213.128894422379,8.039982793009589
ARG,Argentine,2019,10924995.227089455,145444.27078468396
ARM,Armenie,2019,97.44947000770401,0.706427593617598
ATG,Antigua-et-Barbuda,2019,2273.9021980884913,23.410310107068568
AUS,Australie,2019,221642068.57826775,1661547.9407980824
AUT,Autriche,2019,6548995.999827904,33642.43079561671
AZE,Azerbaidjan,2019,1410.9442113858283,11.949763429162335
BDI,Burundi,2019,255251.00984368328,2386.329928264764
BEL,Belgique,2019,1121958.921219851,5577.1182127186175
BEN,Benin,2019,96236.02478578333,774.9856744760245
BES,Pays-Bas caribeens,2019,168.35831821671792,1.5425652265886733
BGD,Bangladesh,2019,4464660.72868437,22078.759786511626
BGR,Bulgarie,2019,576770.3108276455,4125.24804777254
BHS,Bahamas,2019,111591.74042581214,1557.7735632925696
BIH,Bosnie-Herzegovine,2019,222193.99801765417,1232.210397055111
BLR,Bielorussie,2019,8922721.20429983,75048.5250807403
BLZ,Belize,2019,3004102.5209529446,18372.63610051833
BOL,Bolivie,2019,101560398.78212938,852089.8685028426
BRA,Bresil,2019,530009289.8667307,2696748.799254856
BRB,Barbade,2019,8946.66805833274,53.663388493250494
BRN,Brunei Darussalam,2019,272737.4292546281,1168.5342728822743
BTN,Bhoutan,2019,188898.4788863187,819.5852354393982
BWA,Botswana,2019,4.764584043541396,0.0721906673263848
CAF,Republique centrafricaine,2019,8442312.101614293,49026.386822832486
CAN,Canada,2019,198146272.90713498,2175715.827191943
CHE,Suisse,2019,668913.5024148314,3518.7092657409853
CHL,Chili,2019,9582123.775670078,78735.4683036791
CHN,Chine,2019,78288543.36273064,496972.43539859704
CIV,Cote d Ivoire,2019,30641549.108067654,242171.27924669095
CMR,Cameroun,2019,25083506.006607108,121800.96870431735
COD,Republique democratique du Congo,2019,279666019.1014478,1220177.4527968883
COG,Republique du Congo,2019,14622360.114788579,73758.07856393719
COL,Colombie,2019,57175802.702672824,268409.881366491
COM,Comores,2019,59910.725976743335,280.49728503879754
CPV,Cap-Vert,2019,,0.07433538296549057
CRI,Costa Rica,2019,2136656.0370521112,11485.677126173765
CUB,Cuba,2019,753004.7160651919,7463.608390574146
CYM,Iles Cayman,2019,984.1695134451213,10.760367297912016
CYP,Chypre,2019,4349.0067453547,43.45628981805372
CZE,Republique tcheque,2019,14352994.971471589,73295.19926394205
DEU,Allemagne,2019,21175985.16239257,108232.51080712421
DMA,Dominique,2019,13782.849933637963,58.709144867442866
DNK,Danemark,2019,924596.2713672762,9180.333627165504
DOM,Republique dominicaine,2019,2144043.393193458,14930.838186082998
DZA,Algerie,2019,682283.6745576725,6291.288201749459
ECU,equateur,2019,9474621.581442589,35645.826871169294
EGY,egypte,2019,1689.7493444336817,20.904056809367475
ESP,Espagne,2019,10258382.181830755,71021.8648283353
EST,Estonie,2019,4296212.35957801,45916.92433115581
ETH,ethiopie,2019,4669030.91579457,25582.398386153014
FIN,Finlande,2019,20541372.082670357,289910.3989758441
FJI,Fidji,2019,314108.5544602839,1455.8404792852002
FRA,France,2019,14544632.407815717,81304.16863514249
GAB,Gabon,2019,6581322.556185976,28561.018824317878
GBR,Royaume-Uni,2019,4478974.227750468,28376.6437356027
GEO,Georgie,2019,31356.887682879136,166.18634399679115
GGY,Guernesey,2019,16.74571652707587,0.15041056255207477
GHA,Ghana,2019,11809304.768287713,88256.57865967439
GIN,Guinee,2019,23815076.71430718,193690.00896904172
GLP,Guadeloupe,2019,10542.140546844877,70.26019322571281
GMB,Gambie,2019,1694.223360790525,20.08557126249156
GNB,Guinee-Bissau,2019,1874834.092676267,15622.803687886246
GNQ,Guinee equatoriale,2019,2332906.07858225,9526.1718851052
GRC,Grece,2019,734831.5138411319,7604.30181247818
GRD,Grenade,2019,3722.868913885949,21.062977143156424
GTM,Guatemala,2019,15266954.910750147,90198.05534364666
GUF,Guyane française,2019,1016766.2986399817,3297.92582579204
GUY,Guyane,2019,5502664.783324219,22324.42422153112
HKG,Hong Kong,2019,2699.7519401491236,24.578315735760498
HND,Honduras,2019,14849431.86020055,81416.231404087
HRV,Croatie,2019,1006128.0455379542,5977.626809428026
HTI,Haiti,2019,588989.4658366919,4395.440810626492
HUN,Hongrie,2019,1925046.6413505522,14397.954788959947
IDN,Indonesie,2019,248458258.55129826,1176884.1437023014
IMN,Ile de Man,2019,2925.569581684707,19.705008512585174
IND,Inde,2019,24863255.364995785,121154.43715049633
IRL,Irlande,2019,1742436.1499649785,10370.413528590929
IRN,Iran,2019,16242.416431101423,144.05646496422355
IRQ,Irak,2019,7.327471251692292,0.062097213997392306
ISR,Israel,2019,4920.619930872683,54.357922901092344
ITA,Italie,2019,8458402.667248564,59704.920326092804
JAM,Jamaique,2019,414387.04343120276,2292.1558060973757
JOR,Jordanie,2019,49.79549577172351,0.5873644682009215
JPN,Japon,2019,9135453.146104302,51380.58320841919
KAZ,Kazakhstan,2019,166155.94311854092,1281.725583989326
KEN,Kenya,2019,2124248.6886924384,15950.244924833405
KGZ,Kirghizistan,2019,1862.0465853291912,15.726766427566346
KHM,Cambodge,2019,32244171.85411811,143306.8519986397
KNA,Saint-Kitts-et-Nevis,2019,1576.3644503936698,8.903363911533948
KOR,Coree du Sud,2019,2298612.637962957,20731.599318142944
LAO,Laos,2019,73011384.51815847,364709.5483277618
LBN,Liban,2019,39179.01435833099,389.80778729665667
LBR,Liberia,2019,27643449.38629608,171765.15983123129
LBY,Libye,2019,188.63667732405594,2.144342641859761
LCA,Sainte-Lucie,2019,4460.567459482346,21.895328653560547
LIE,Liechtenstein,2019,2488.6560551709003,11.544410222576317
LKA,Sri Lanka,2019,1533985.3983846372,10306.913876459334
LSO,Lesotho,2019,1055.2355253355008,10.20990833920599
LTU,Lituanie,2019,2760852.008262736,24565.24755906882
LUX,Luxembourg,2019,108437.60404685614,509.1976551037343
LVA,Lettonie,2019,5991767.123032737,57402.97053760854
MAC,Macao,2019,,2.7131347666531775
MAR,Maroc,2019,140179.60159175732,1250.0174858854143
MDA,Moldavie,2019,84964.37431234893,817.2113223026907
MDG,Madagascar,2019,44066100.25203014,254242.7372830077
MEX,Mexique,2019,46435098.02587037,327437.7833285765
MKD,Macedoine,2019,260534.84462828166,1790.239030112579
MLI,Mali,2019,25426.39735615429,210.75723679913904
MMR,Myanmar,2019,65597265.86552596,309418.16111945006
MNE,Montenegro,2019,117636.8888916916,647.006566575347
MNG,Mongolie,2019,231525.6443495727,2815.422969558583
MOZ,Mozambique,2019,31505460.12160686,235658.05191430575
MSR,Montserrat,2019,904.9509614451767,4.64687765317033
MTQ,Martinique,2019,10020.055400245272,60.546777828243776
MWI,Malawi,2019,1747450.530527327,12134.42215400105
MYS,Malaisie,2019,91859861.64983875,395367.2182092184
MYT,Mayotte,2019,7183.707274066939,34.906390315898214
NAM,Namibie,2019,96.70635504947367,1.8935312519801444
NCL,Nouvelle-Caledonie,2019,120938.11690068243,811.9701678483551
NGA,Nigeria,2019,10726405.18877181,86894.81903568533
NIC,Nicaragua,2019,17044885.988115728,77848.28348227395
NLD,Pays-Bas,2019,376849.8598941726,2481.328237497549
NOR,Norvege,2019,5695700.014980221,64784.05595490502
NPL,Nepal,2019,498510.156049112,2087.0289961080584
NZL,Nouvelle-Zelande,2019,12508854.869669614,71430.70373761648
PAK,Pakistan,2019,13516.350165773123,81.24308458582365
PAN,Panama,2019,6965467.061509239,33993.588275299015
PER,Perou,2019,60534069.19339894,231257.3813194273
PHL,Philippines,2019,13597951.8765646,64038.61496134875
PLW,Palau,2019,2861.003692716474,8.698362266287372
PNG,Papouasie-Nouvelle-Guinee,2019,28986324.34087693,95134.67482187421
POL,Pologne,2019,10084112.976785164,76720.94128777062
PRI,Puerto Rico,2019,91383.48391487442,695.0211408796879
PRK,Coree du Nord,2019,2891952.27985207,27492.240717809793
